"location"	"img"	"similarity"
"neues_museum"	"4166938142"	0.5
"neues_museum"	"4166177593"	0.5
"neues_museum"	"4166172947"	0.5
"neues_museum"	"4166167575"	0.5
"neues_museum"	"4166928084"	0.5
"neues_museum"	"4166168979"	0.5
"neues_museum"	"4166936124"	0.5
"neues_museum"	"4166930352"	0.5
"neues_museum"	"4166176889"	0.5
"neues_museum"	"5258779264"	0.5
"neues_museum"	"5258781954"	0.5
"neues_museum"	"5258168883"	0.5
"neues_museum"	"5258182991"	0.5
"neues_museum"	"8992695386"	0.5
"neues_museum"	"5258787944"	0.5
"neues_museum"	"8989887343"	0.5
"neues_museum"	"8989902981"	0.5
"neues_museum"	"9004176518"	0.5
"neues_museum"	"5258170019"	0.5
"neues_museum"	"5258780260"	0.5
"neues_museum"	"5258788846"	0.5
"neues_museum"	"8989926863"	0.5
"neues_museum"	"9000932620"	0.5
"neues_museum"	"5258171321"	0.5
"neues_museum"	"5258169647"	0.5
"neues_museum"	"5258178285"	0.5
"neues_museum"	"5258179399"	0.5
"neues_museum"	"8991128682"	0.5
"neues_museum"	"8991095498"	0.5
"neues_museum"	"8999745213"	0.5
"neues_museum"	"8989919671"	0.5
"neues_museum"	"8992698766"	0.5
"neues_museum"	"8999736643"	0.5
"neues_museum"	"9004171684"	0.5
"neues_museum"	"9004173270"	0.5
"neues_museum"	"3274974928"	0.5
"neues_museum"	"3274974810"	0.5
"neues_museum"	"3274973614"	0.5
"neues_museum"	"3274975038"	0.5
"neues_museum"	"3274973958"	0.5
"neues_museum"	"3274154165"	0.5
"neues_museum"	"3274154055"	0.5
"neues_museum"	"3274153589"	0.5
"neues_museum"	"3274153293"	0.5
"neues_museum"	"3274973852"	0.5
"neues_museum"	"5456522918"	0.5
"neues_museum"	"5456805866"	0.5
"neues_museum"	"5456565168"	0.5
"neues_museum"	"5456739856"	0.5
"neues_museum"	"5456203417"	0.5
"neues_museum"	"5456307371"	0.5
"neues_museum"	"5455990367"	0.5
"neues_museum"	"5455973077"	0.5
"neues_museum"	"5455974961"	0.5
"neues_museum"	"5456601624"	0.5
"neues_museum"	"5456075003"	0.5
"neues_museum"	"5456110051"	0.5
"neues_museum"	"5456152037"	0.5
"neues_museum"	"5456049799"	0.5
"neues_museum"	"4103995500"	0.5
"neues_museum"	"4263243247"	0.5
"neues_museum"	"4263988782"	0.5
"neues_museum"	"4547995996"	0
"neues_museum"	"4166941366"	0
"montezuma_castle"	"10719728165"	1
"montezuma_castle"	"10720025863"	1
"montezuma_castle"	"10719822535"	1
"montezuma_castle"	"10719825096"	1
"montezuma_castle"	"10719988883"	1
"montezuma_castle"	"10720090073"	1
"montezuma_castle"	"10719836514"	1
"montezuma_castle"	"10719890416"	1
"montezuma_castle"	"10720112543"	1
"montezuma_castle"	"10719831656"	1
"montezuma_castle"	"10719944656"	1
"montezuma_castle"	"10719832864"	1
"montezuma_castle"	"10719926344"	1
"montezuma_castle"	"10719842495"	1
"montezuma_castle"	"10720074313"	1
"montezuma_castle"	"4268083377"	1
"montezuma_castle"	"4268086067"	1
"montezuma_castle"	"4268085925"	1
"montezuma_castle"	"4268083017"	1
"montezuma_castle"	"4268828288"	1
"montezuma_castle"	"4268081991"	1
"montezuma_castle"	"4268081161"	1
"montezuma_castle"	"4268085119"	1
"montezuma_castle"	"4268084539"	1
"montezuma_castle"	"4268085715"	1
"montezuma_castle"	"4268828872"	1
"montezuma_castle"	"4268082663"	1
"montezuma_castle"	"4268827186"	1
"montezuma_castle"	"4268825250"	1
"montezuma_castle"	"4268083769"	1
"montezuma_castle"	"347111281"	1
"montezuma_castle"	"347111502"	1
"montezuma_castle"	"347112658"	1
"montezuma_castle"	"347112290"	1
"montezuma_castle"	"347112521"	1
"montezuma_castle"	"347112583"	1
"montezuma_castle"	"347111698"	1
"montezuma_castle"	"347112073"	1
"montezuma_castle"	"347111869"	1
"montezuma_castle"	"347112227"	1
"montezuma_castle"	"347111824"	1
"montezuma_castle"	"347111759"	1
"montezuma_castle"	"3433122096"	1
"montezuma_castle"	"3433124884"	1
"montezuma_castle"	"9506844954"	1
"montezuma_castle"	"9504044899"	1
"montezuma_castle"	"9504098657"	1
"montezuma_castle"	"9506852738"	1
"montezuma_castle"	"9504072991"	1
"montezuma_castle"	"9504069775"	1
"montezuma_castle"	"9504029461"	1
"montezuma_castle"	"9506880930"	1
"montezuma_castle"	"9504113415"	1
"montezuma_castle"	"9506816864"	1
"montezuma_castle"	"9504063229"	1
"montezuma_castle"	"9506849530"	1
"montezuma_castle"	"9504102725"	1
"montezuma_castle"	"9506873544"	1
"montezuma_castle"	"2262897838"	1
"montezuma_castle"	"2261567355"	1
"montezuma_castle"	"2262327944"	1
"montezuma_castle"	"2262894346"	1
"montezuma_castle"	"2262891548"	1
"montezuma_castle"	"2261571481"	1
"montezuma_castle"	"2262110969"	1
"montezuma_castle"	"2262345826"	1
"montezuma_castle"	"2262114667"	1
"montezuma_castle"	"2262338654"	1
"montezuma_castle"	"2261563121"	1
"montezuma_castle"	"2262342176"	1
"montezuma_castle"	"2261541185"	1
"montezuma_castle"	"2261544521"	1
"montezuma_castle"	"2262366628"	1
"montezuma_castle"	"3433128840"	1
"montezuma_castle"	"3433126764"	1
"montezuma_castle"	"3433129064"	1
"montezuma_castle"	"3433119864"	1
"montezuma_castle"	"3436239581"	1
"montezuma_castle"	"501786641"	1
"montezuma_castle"	"501727220"	1
"montezuma_castle"	"501746749"	1
"montezuma_castle"	"501748971"	1
"montezuma_castle"	"501760895"	1
"montezuma_castle"	"501778315"	1
"montezuma_castle"	"501748490"	1
"montezuma_castle"	"501723368"	1
"montezuma_castle"	"501761869"	1
"montezuma_castle"	"501796631"	1
"montezuma_castle"	"501731164"	1
"montezuma_castle"	"501768683"	1
"montezuma_castle"	"501810169"	1
"montezuma_castle"	"501744912"	1
"montezuma_castle"	"501736428"	1
"montezuma_castle"	"3145638910"	0.5
"montezuma_castle"	"3145628812"	0.5
"montezuma_castle"	"3144805879"	0.5
"montezuma_castle"	"3145640418"	0.5
"montezuma_castle"	"3145632876"	0.5
"montezuma_castle"	"3145634372"	0.5
"montezuma_castle"	"3145630170"	0.5
"montezuma_castle"	"3145645062"	0.5
"montezuma_castle"	"3145646292"	0.5
"montezuma_castle"	"3299088304"	0.5
"montezuma_castle"	"7381886208"	0.5
"montezuma_castle"	"347112906"	0.5
"montezuma_castle"	"7381729876"	0.5
"montezuma_castle"	"7381749666"	0.5
"montezuma_castle"	"7381916912"	0.5
"montezuma_castle"	"7381927534"	0.5
"montezuma_castle"	"7381945686"	0.5
"montezuma_castle"	"7381897318"	0.5
"montezuma_castle"	"7381787616"	0.5
"montezuma_castle"	"7381707174"	0.5
"montezuma_castle"	"347112984"	0.5
"montezuma_castle"	"347112853"	0.5
"montezuma_castle"	"7381807380"	0.5
"montezuma_castle"	"7381937950"	0.5
"montezuma_castle"	"7381767396"	0.5
"montezuma_castle"	"7381815678"	0.5
"montezuma_castle"	"7381824992"	0.5
"montezuma_castle"	"7381878620"	0.5
"montezuma_castle"	"4441652936"	0.5
"montezuma_castle"	"4440874523"	0.5
"montezuma_castle"	"4440874655"	0.5
"montezuma_castle"	"4441652298"	0.5
"montezuma_castle"	"4441651944"	0.5
"montezuma_castle"	"4440874449"	0.5
"montezuma_castle"	"4440874351"	0.5
"montezuma_castle"	"4441652870"	0.5
"montezuma_castle"	"4441653048"	0.5
"montezuma_castle"	"4441652196"	0.5
"montezuma_castle"	"5502387977"	0.5
"montezuma_castle"	"5542402953"	0.5
"montezuma_castle"	"5542405595"	0.5
"montezuma_castle"	"5542401407"	0.5
"montezuma_castle"	"5542986770"	0.5
"montezuma_castle"	"5542407583"	0.5
"montezuma_castle"	"5542402213"	0.5
"montezuma_castle"	"5542406583"	0.5
"montezuma_castle"	"5542406929"	0.5
"montezuma_castle"	"5542983848"	0.5
"montezuma_castle"	"5542398925"	0.5
"montezuma_castle"	"5542977674"	0.5
"montezuma_castle"	"5542981212"	0.5
"montezuma_castle"	"5542980470"	0.5
"montezuma_castle"	"5542402543"	0.5
"montezuma_castle"	"5542980138"	0.5
"montezuma_castle"	"8301476551"	0.5
"montezuma_castle"	"8301490949"	0.5
"montezuma_castle"	"8301494923"	0.5
"montezuma_castle"	"8302530592"	0.5
"montezuma_castle"	"8301492165"	0.5
"montezuma_castle"	"8302546500"	0.5
"montezuma_castle"	"8302531376"	0.5
"montezuma_castle"	"8301489829"	0.5
"montezuma_castle"	"8302542098"	0.5
"montezuma_castle"	"8301483193"	0.5
"montezuma_castle"	"8302544538"	0.5
"montezuma_castle"	"8302540384"	0.5
"montezuma_castle"	"8302539206"	0.5
"montezuma_castle"	"8301475659"	0.5
"montezuma_castle"	"8301494205"	0.5
"montezuma_castle"	"3299113152"	0.5
"montezuma_castle"	"3299113906"	0.5
"montezuma_castle"	"3299113566"	0.5
"montezuma_castle"	"3299114366"	0.5
"montezuma_castle"	"9506917918"	0.5
"montezuma_castle"	"3298285443"	0.5
"montezuma_castle"	"3298273427"	0.5
"montezuma_castle"	"4441655880"	0.5
"montezuma_castle"	"4440878827"	0.5
"montezuma_castle"	"4441656468"	0.5
"montezuma_castle"	"4441656560"	0.5
"montezuma_castle"	"4441656078"	0.5
"montezuma_castle"	"3144840151"	0.5
"montezuma_castle"	"3144821887"	0.5
"montezuma_castle"	"3145653644"	0.5
"montezuma_castle"	"3145656440"	0.5
"montezuma_castle"	"3298325581"	0.5
"montezuma_castle"	"3299102656"	0.5
"montezuma_castle"	"3298324867"	0.5
"montezuma_castle"	"3299100562"	0.5
"montezuma_castle"	"3298324199"	0.5
"montezuma_castle"	"3298274891"	0.5
"montezuma_castle"	"3298320531"	0.5
"montezuma_castle"	"3298320869"	0.5
"montezuma_castle"	"3145659140"	0.5
"montezuma_castle"	"3145664852"	0.5
"montezuma_castle"	"8514764466"	0.5
"montezuma_castle"	"8513656303"	0.5
"montezuma_castle"	"8513658387"	0.5
"montezuma_castle"	"8514763212"	0.5
"montezuma_castle"	"8514771198"	0.5
"montezuma_castle"	"8513649591"	0.5
"montezuma_castle"	"8514759660"	0.5
"montezuma_castle"	"8514769872"	0.5
"montezuma_castle"	"4439340094"	0.5
"montezuma_castle"	"4438566193"	0.5
"montezuma_castle"	"4439344778"	0.5
"montezuma_castle"	"4438562165"	0.5
"montezuma_castle"	"4438566597"	0.5
"montezuma_castle"	"4438562503"	0.5
"montezuma_castle"	"4438563559"	0.5
"montezuma_castle"	"4439344466"	0.5
"montezuma_castle"	"4439343790"	0.5
"montezuma_castle"	"4438562389"	0.5
"montezuma_castle"	"4439339206"	0.5
"montezuma_castle"	"4439344256"	0.5
"montezuma_castle"	"8514757824"	0.5
"montezuma_castle"	"8514766368"	0.5
"montezuma_castle"	"8513655611"	0.5
"montezuma_castle"	"8513657035"	0.5
"montezuma_castle"	"8514767216"	0.5
"montezuma_castle"	"8513647285"	0.5
"montezuma_castle"	"8513651959"	0.5
"montezuma_castle"	"4438567645"	0.5
"montezuma_castle"	"4438568385"	0.5
"montezuma_castle"	"4438574653"	0.5
"montezuma_castle"	"3821654481"	0.5
"montezuma_castle"	"3821455475"	0.5
"montezuma_castle"	"3821456895"	0.5
"montezuma_castle"	"3821450103"	0.5
"montezuma_castle"	"3821451931"	0.5
"montezuma_castle"	"3821454899"	0.5
"montezuma_castle"	"3822262796"	0.5
"montezuma_castle"	"3822257786"	0.5
"montezuma_castle"	"3821655525"	0.5
"montezuma_castle"	"3822259678"	0.5
"montezuma_castle"	"3821653979"	0.5
"montezuma_castle"	"3821454361"	0.5
"montezuma_castle"	"3821453739"	0.5
"montezuma_castle"	"3821656975"	0.5
"montezuma_castle"	"3822497356"	0.5
"montezuma_castle"	"10892194976"	0.5
"montezuma_castle"	"10892195306"	0.5
"montezuma_castle"	"10892463543"	0.5
"montezuma_castle"	"10892303784"	0.5
"montezuma_castle"	"10892160195"	0.5
"montezuma_castle"	"10892302134"	0.5
"montezuma_castle"	"10892462583"	0.5
"montezuma_castle"	"10892194686"	0.5
"montezuma_castle"	"10892160725"	0.5
"montezuma_castle"	"10892303164"	0.5
"montezuma_castle"	"10892462413"	0.5
"montezuma_castle"	"10892463733"	0.5
"montezuma_castle"	"10892194156"	0.5
"montezuma_castle"	"10892161045"	0.5
"montezuma_castle"	"6932954160"	0.5
"montezuma_castle"	"6932998764"	0.5
"montezuma_castle"	"6931850042"	0.5
"montezuma_castle"	"6933001284"	0.5
"montezuma_castle"	"6933001888"	0.5
"montezuma_castle"	"7079071331"	0.5
"montezuma_castle"	"6932994858"	0.5
"montezuma_castle"	"6932994294"	0.5
"montezuma_castle"	"6931847832"	0.5
"montezuma_castle"	"7079069595"	0.5
"montezuma_castle"	"6931849032"	0.5
"montezuma_castle"	"6932951300"	0.5
"montezuma_castle"	"7077928479"	0.5
"montezuma_castle"	"7079026569"	0.5
"montezuma_castle"	"7079070719"	0.5
"montezuma_castle"	"3439828449"	0.5
"montezuma_castle"	"5502970794"	0.5
"montezuma_castle"	"5502387039"	0.5
"montezuma_castle"	"5502384777"	0.5
"montezuma_castle"	"5502383739"	0.5
"montezuma_castle"	"5502378543"	0.5
"montezuma_castle"	"5502374037"	0.5
"montezuma_castle"	"5502380625"	0.5
"montezuma_castle"	"5502974018"	0.5
"montezuma_castle"	"5502977988"	0.5
"montezuma_castle"	"5502377039"	0.5
"montezuma_castle"	"5502375353"	0.5
"montezuma_castle"	"5502976066"	0.5
"montezuma_castle"	"5502977112"	0.5
"montezuma_castle"	"5502380097"	0.5
"montezuma_castle"	"3443806016"	0.5
"montezuma_castle"	"3443809302"	0.5
"montezuma_castle"	"5271383902"	0.5
"montezuma_castle"	"5271356488"	0.5
"montezuma_castle"	"5270763611"	0.5
"montezuma_castle"	"5271377030"	0.5
"montezuma_castle"	"5270756929"	0.5
"montezuma_castle"	"5270758023"	0.5
"montezuma_castle"	"5270759359"	0.5
"montezuma_castle"	"5271368462"	0.5
"montezuma_castle"	"5270767869"	0.5
"montezuma_castle"	"5271363586"	0.5
"montezuma_castle"	"5270765101"	0.5
"montezuma_castle"	"5270773357"	0.5
"montezuma_castle"	"5270770709"	0.5
"montezuma_castle"	"5270752231"	0.5
"montezuma_castle"	"5271360770"	0.5
"montezuma_castle"	"3443002977"	0.5
"montezuma_castle"	"3443824338"	0.5
"montezuma_castle"	"3442998223"	0.5
"montezuma_castle"	"3443004797"	0.5
"montezuma_castle"	"3443811134"	0.5
"montezuma_castle"	"10892195586"	0
"cn_tower"	"2356259091"	1
"cn_tower"	"8045915251"	1
"cn_tower"	"8045926392"	1
"cn_tower"	"8045916257"	1
"cn_tower"	"8045930304"	1
"cn_tower"	"8045917405"	1
"cn_tower"	"8045924078"	1
"cn_tower"	"8045921887"	1
"cn_tower"	"8045920865"	1
"cn_tower"	"8045925340"	1
"cn_tower"	"8045921381"	1
"cn_tower"	"8045924676"	1
"cn_tower"	"8045925810"	1
"cn_tower"	"8045928630"	1
"cn_tower"	"8045929798"	1
"cn_tower"	"8045916765"	1
"cn_tower"	"6178597091"	1
"cn_tower"	"6178567211"	1
"cn_tower"	"6179135732"	1
"cn_tower"	"6178568413"	1
"cn_tower"	"6178581247"	1
"cn_tower"	"416345717"	1
"cn_tower"	"416352197"	1
"cn_tower"	"6179107852"	1
"cn_tower"	"416345720"	1
"cn_tower"	"416345714"	1
"cn_tower"	"415961769"	1
"cn_tower"	"416352193"	1
"cn_tower"	"416352187"	1
"cn_tower"	"416345707"	1
"cn_tower"	"6178578153"	1
"cn_tower"	"6178609453"	1
"cn_tower"	"355400046"	1
"cn_tower"	"260611919"	1
"cn_tower"	"2356264285"	1
"cn_tower"	"6179095564"	1
"cn_tower"	"4764581227"	1
"cn_tower"	"4764567753"	1
"cn_tower"	"4764577121"	1
"cn_tower"	"4765202794"	1
"cn_tower"	"4764582109"	1
"cn_tower"	"4764574219"	1
"cn_tower"	"4764573589"	1
"cn_tower"	"4765206950"	1
"cn_tower"	"4764577911"	1
"cn_tower"	"4764573113"	1
"cn_tower"	"4764571853"	1
"cn_tower"	"4765208242"	1
"cn_tower"	"4764566295"	1
"cn_tower"	"4764574819"	1
"cn_tower"	"4765206352"	1
"cn_tower"	"6226116211"	1
"cn_tower"	"6226110353"	1
"cn_tower"	"3291755114"	1
"cn_tower"	"4952940070"	1
"cn_tower"	"4778522253"	1
"cn_tower"	"2142285729"	1
"cn_tower"	"394174579"	1
"cn_tower"	"2356257081"	1
"cn_tower"	"2357088640"	1
"cn_tower"	"471140587"	1
"cn_tower"	"471139704"	1
"cn_tower"	"471141027"	1
"cn_tower"	"471121914"	1
"cn_tower"	"471139781"	1
"cn_tower"	"471159765"	1
"cn_tower"	"471159319"	1
"cn_tower"	"471121472"	1
"cn_tower"	"471121004"	1
"cn_tower"	"471119878"	1
"cn_tower"	"471140386"	1
"cn_tower"	"471159613"	1
"cn_tower"	"471158657"	1
"cn_tower"	"471159885"	1
"cn_tower"	"471121204"	1
"cn_tower"	"2356265081"	1
"cn_tower"	"2356262181"	1
"cn_tower"	"1306844642"	1
"cn_tower"	"1306848216"	1
"cn_tower"	"2357090456"	1
"cn_tower"	"2356258145"	1
"cn_tower"	"2356261145"	1
"cn_tower"	"2357092050"	1
"cn_tower"	"2357094424"	1
"cn_tower"	"2357091390"	1
"cn_tower"	"2357095710"	1
"cn_tower"	"2356263285"	1
"cn_tower"	"2356257745"	1
"cn_tower"	"6226638274"	1
"cn_tower"	"4305845840"	1
"cn_tower"	"6193264099"	1
"cn_tower"	"6193266919"	1
"cn_tower"	"6226637594"	1
"cn_tower"	"6226636338"	1
"cn_tower"	"4619787693"	1
"cn_tower"	"4619788825"	1
"cn_tower"	"6226118231"	1
"cn_tower"	"2579660906"	1
"cn_tower"	"2579660742"	1
"cn_tower"	"6193265393"	1
"cn_tower"	"6193253161"	1
"cn_tower"	"1306855842"	1
"cn_tower"	"6178572983"	1
"cn_tower"	"6178575875"	1
"cn_tower"	"6178587701"	1
"cn_tower"	"6179114396"	1
"cn_tower"	"5927508381"	1
"cn_tower"	"5927514557"	1
"cn_tower"	"5927510743"	1
"cn_tower"	"5928070030"	1
"cn_tower"	"5927507581"	1
"cn_tower"	"5927509527"	1
"cn_tower"	"5928065296"	1
"cn_tower"	"6193262281"	1
"cn_tower"	"5539659661"	1
"cn_tower"	"6178565409"	1
"cn_tower"	"5353149648"	1
"cn_tower"	"5992208941"	1
"cn_tower"	"4386645618"	1
"cn_tower"	"6445111245"	1
"cn_tower"	"1979433292"	1
"cn_tower"	"1979427420"	1
"cn_tower"	"259719624"	1
"cn_tower"	"405023985"	0.75
"cn_tower"	"415958652"	0.5
"cn_tower"	"416352200"	0.5
"cn_tower"	"416352209"	0.5
"cn_tower"	"416352213"	0.5
"cn_tower"	"355399445"	0.5
"cn_tower"	"2830583346"	0.5
"cn_tower"	"6030248964"	0.5
"cn_tower"	"6819698981"	0.5
"cn_tower"	"4196545078"	0.5
"cn_tower"	"6163356947"	0.5
"cn_tower"	"31737040"	0.5
"cn_tower"	"2829747487"	0.5
"cn_tower"	"32118479"	0.5
"cn_tower"	"32118529"	0.5
"cn_tower"	"32118433"	0.5
"cn_tower"	"6256799042"	0.5
"cn_tower"	"31758569"	0.5
"cn_tower"	"31802307"	0.5
"cn_tower"	"31757769"	0.5
"cn_tower"	"31735699"	0.5
"cn_tower"	"31802322"	0.5
"cn_tower"	"31732960"	0.5
"cn_tower"	"31799359"	0.5
"cn_tower"	"31800148"	0.5
"cn_tower"	"31802280"	0.5
"cn_tower"	"31829745"	0.5
"cn_tower"	"47167869"	0.5
"cn_tower"	"51548449"	0.5
"cn_tower"	"2829747023"	0.5
"cn_tower"	"4827670738"	0.5
"cn_tower"	"6151108623"	0.5
"cn_tower"	"6151655764"	0.5
"cn_tower"	"6151656160"	0.5
"cn_tower"	"6151108479"	0.5
"cn_tower"	"6151656284"	0.5
"cn_tower"	"6151655626"	0.5
"cn_tower"	"19323760"	0.5
"cn_tower"	"103571386"	0.5
"cn_tower"	"103561230"	0.5
"cn_tower"	"103560488"	0.5
"cn_tower"	"6983364903"	0.5
"cn_tower"	"4734231842"	0.5
"cn_tower"	"3799085111"	0.5
"cn_tower"	"1465972308"	0.5
"cn_tower"	"4797516958"	0.5
"cn_tower"	"6232867321"	0.5
"cn_tower"	"8126225799"	0.5
"cn_tower"	"5419267708"	0.5
"cn_tower"	"4827691370"	0.5
"cn_tower"	"103570249"	0.5
"cn_tower"	"8040025822"	0.5
"cn_tower"	"2497966897"	0.5
"cn_tower"	"4734226554"	0.5
"cn_tower"	"1306850114"	0.5
"cn_tower"	"5773015036"	0.5
"cn_tower"	"4760893313"	0.5
"cn_tower"	"3516536035"	0.5
"cn_tower"	"4912712983"	0.5
"cn_tower"	"4734227438"	0.5
"cn_tower"	"2830587782"	0.5
"cn_tower"	"2830587346"	0.5
"cn_tower"	"6193771892"	0.5
"cn_tower"	"2830589086"	0.5
"cn_tower"	"6226625324"	0.5
"cn_tower"	"2830588252"	0.5
"cn_tower"	"6017338383"	0.5
"cn_tower"	"2829752767"	0.5
"cn_tower"	"2830585968"	0.5
"cn_tower"	"2829748335"	0.5
"cn_tower"	"2829748803"	0.5
"cn_tower"	"2830586752"	0.5
"cn_tower"	"2829747841"	0.5
"cn_tower"	"2829751953"	0.5
"cn_tower"	"6151087439"	0.5
"cn_tower"	"4760356683"	0.5
"cn_tower"	"103574519"	0.5
"cn_tower"	"103572526"	0.5
"cn_tower"	"103573701"	0.5
"cn_tower"	"103568891"	0.5
"cn_tower"	"103573258"	0.5
"cn_tower"	"103568430"	0.5
"cn_tower"	"103573052"	0.5
"cn_tower"	"103574946"	0.5
"cn_tower"	"103574232"	0.5
"cn_tower"	"4981209783"	0.5
"cn_tower"	"8185759807"	0.5
"cn_tower"	"103569212"	0.5
"cn_tower"	"103569702"	0.5
"cn_tower"	"2829754583"	0.5
"cn_tower"	"6150948924"	0.5
"cn_tower"	"46262143"	0.5
"cn_tower"	"2132545386"	0.5
"cn_tower"	"5658458626"	0.5
"cn_tower"	"2516194346"	0.5
"cn_tower"	"1434412981"	0.5
"cn_tower"	"7756539448"	0.5
"cn_tower"	"5024973996"	0.5
"cn_tower"	"6150926594"	0.5
"cn_tower"	"416354018"	0.5
"cn_tower"	"1523263873"	0.5
"cn_tower"	"10125352554"	0.5
"cn_tower"	"54427339"	0.5
"cn_tower"	"6151087183"	0.5
"cn_tower"	"4090707851"	0.5
"cn_tower"	"6151033327"	0.5
"cn_tower"	"6151593886"	0.5
"cn_tower"	"6150928494"	0.5
"cn_tower"	"6151581182"	0.5
"cn_tower"	"6151088587"	0.5
"cn_tower"	"286430209"	0.5
"cn_tower"	"8419938111"	0.5
"cn_tower"	"6084535020"	0.5
"cn_tower"	"6084535990"	0.5
"cn_tower"	"6083989689"	0.5
"cn_tower"	"1486670103"	0.5
"cn_tower"	"4796921059"	0.5
"cn_tower"	"1894854074"	0.5
"cn_tower"	"8505375057"	0.5
"cn_tower"	"1889799985"	0.5
"cn_tower"	"4797549346"	0.5
"cn_tower"	"1039576012"	0.5
"cn_tower"	"8739328843"	0.5
"cn_tower"	"4913332740"	0.5
"cn_tower"	"4899568237"	0.5
"cn_tower"	"9186318896"	0.5
"cn_tower"	"9186319976"	0.5
"cn_tower"	"5250031697"	0.5
"cn_tower"	"5338890679"	0.5
"cn_tower"	"5338890507"	0.5
"cn_tower"	"5338891415"	0.5
"cn_tower"	"5339504474"	0.5
"cn_tower"	"5338891113"	0.5
"cn_tower"	"5339502360"	0.5
"cn_tower"	"5338891677"	0.5
"cn_tower"	"5338892397"	0.5
"cn_tower"	"5338890213"	0.5
"cn_tower"	"5339501822"	0.5
"cn_tower"	"5338892243"	0.5
"cn_tower"	"5338890009"	0.5
"cn_tower"	"5338890939"	0.5
"cn_tower"	"2612111118"	0.5
"cn_tower"	"46428204"	0.5
"cn_tower"	"6825563755"	0.5
"cn_tower"	"56886907"	0.5
"cn_tower"	"8434377050"	0.5
"cn_tower"	"36031964"	0.5
"cn_tower"	"36535126"	0.5
"cn_tower"	"6828141596"	0.5
"cn_tower"	"1523271735"	0.5
"cn_tower"	"8156420212"	0.5
"cn_tower"	"6374585223"	0.5
"cn_tower"	"1516349522"	0.5
"cn_tower"	"1516342106"	0.5
"cn_tower"	"108586683"	0.5
"cn_tower"	"1523277395"	0.5
"cn_tower"	"5559130836"	0.5
"cn_tower"	"1523281215"	0.5
"cn_tower"	"5559133780"	0.5
"cn_tower"	"4208275282"	0.5
"cn_tower"	"4207511469"	0.5
"cn_tower"	"31921946"	0
"cn_tower"	"3725184123"	0
"cn_tower"	"5363377140"	0
"cn_tower"	"5362765655"	0
"cn_tower"	"416345703"	0
"cn_tower"	"4021813422"	0
"cn_tower"	"7421929486"	0
"cn_tower"	"3970789234"	0
"acropolis_athens"	"9067739127"	1
"acropolis_athens"	"9069963392"	1
"acropolis_athens"	"9067738157"	1
"acropolis_athens"	"9067738777"	1
"acropolis_athens"	"2951064223"	1
"acropolis_athens"	"2951061755"	1
"acropolis_athens"	"2951910186"	1
"acropolis_athens"	"2951846628"	1
"acropolis_athens"	"2951841806"	1
"acropolis_athens"	"2950994233"	1
"acropolis_athens"	"9069973156"	1
"acropolis_athens"	"9067744841"	1
"acropolis_athens"	"9067746215"	1
"acropolis_athens"	"9069965246"	1
"acropolis_athens"	"9067737103"	1
"acropolis_athens"	"9069964412"	1
"acropolis_athens"	"9069966916"	1
"acropolis_athens"	"9067745863"	1
"acropolis_athens"	"9067742495"	1
"acropolis_athens"	"9069976672"	1
"acropolis_athens"	"9069968528"	1
"acropolis_athens"	"3472230091"	1
"acropolis_athens"	"2951861710"	1
"acropolis_athens"	"5937150857"	1
"acropolis_athens"	"5937710790"	1
"acropolis_athens"	"5937151975"	1
"acropolis_athens"	"2951965474"	1
"acropolis_athens"	"5984516153"	1
"acropolis_athens"	"5985080896"	1
"acropolis_athens"	"2951944040"	1
"acropolis_athens"	"5984516769"	1
"acropolis_athens"	"3472449933"	1
"acropolis_athens"	"2951102363"	1
"acropolis_athens"	"3472330055"	1
"acropolis_athens"	"3965822399"	1
"acropolis_athens"	"3966587496"	1
"acropolis_athens"	"5998990995"	1
"acropolis_athens"	"5999524850"	1
"acropolis_athens"	"5999531210"	1
"acropolis_athens"	"5998975793"	1
"acropolis_athens"	"5999518796"	1
"acropolis_athens"	"5999532820"	1
"acropolis_athens"	"5998982367"	1
"acropolis_athens"	"5998981575"	1
"acropolis_athens"	"2951008473"	1
"acropolis_athens"	"2951859592"	1
"acropolis_athens"	"3474151758"	1
"acropolis_athens"	"2951069467"	1
"acropolis_athens"	"3473162568"	1
"acropolis_athens"	"2951917734"	1
"acropolis_athens"	"3473255564"	1
"acropolis_athens"	"288044415"	1
"acropolis_athens"	"5041829373"	1
"acropolis_athens"	"5041872853"	1
"acropolis_athens"	"135115501"	1
"acropolis_athens"	"132872354"	1
"acropolis_athens"	"135115202"	1
"acropolis_athens"	"5041767379"	1
"acropolis_athens"	"5041772573"	1
"acropolis_athens"	"5042415222"	1
"acropolis_athens"	"5042020745"	1
"acropolis_athens"	"2811278670"	1
"acropolis_athens"	"2183301183"	1
"acropolis_athens"	"4904458042"	1
"acropolis_athens"	"4316681859"	1
"acropolis_athens"	"4317497880"	1
"acropolis_athens"	"4316702171"	1
"acropolis_athens"	"6798572025"	1
"acropolis_athens"	"135115317"	1
"acropolis_athens"	"4316746457"	1
"acropolis_athens"	"4317472438"	1
"acropolis_athens"	"4316743975"	1
"acropolis_athens"	"4316751509"	1
"acropolis_athens"	"4317482112"	1
"acropolis_athens"	"4317467692"	1
"acropolis_athens"	"4317474802"	1
"acropolis_athens"	"4316736733"	1
"acropolis_athens"	"4317425172"	1
